lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,exg_change_2018_2019,high_risk,loss_year
16.119999999999987,121.37999999999992,61.4,0.0,0.0,0.17,4.82,0,49.2,0.15,0.1734,0,0
16.119999999999987,121.39999999999992,68.8,0.0,0.0,0.68,6.78,0,46.7,0.15,0.2361,0,0
16.119999999999987,121.41999999999992,61.4,0.0,0.0,0.75,6.67,0,46.4,0.15,0.1539,0,0
16.119999999999987,121.43999999999993,72.7,0.0,0.0,1.9,6.41,0,41.3,0.15,0.9515,0,0
16.119999999999987,121.45999999999992,83.2,0.0,0.0,1.71,4.27,0,42.1,0.15,0.1721,0,0
16.119999999999987,121.4999999999999,25.0,0.0,0.0,0.97,0.0,0,45.4,0.58,0.258,0,10
16.119999999999987,121.5199999999999,82.2,0.0,0.0,1.67,2.14,0,42.3,0.15,0.277,0,0
16.119999999999987,121.53999999999988,72.0,0.0,0.0,1.99,4.27,0,41.0,0.15,0.1033,0,0
16.119999999999987,121.55999999999987,47.8,0.0,0.0,2.94,6.41,0,37.3,0.15,0.1995,0,0
16.119999999999987,121.57999999999988,51.2,0.0,0.0,4.73,8.55,0,31.2,0.15,0.5255,0,0
16.119999999999987,121.59999999999988,71.6,0.0,0.0,6.72,10.68,0,25.5,0.15,0.1634,0,0
16.119999999999987,121.61999999999988,53.9,0.0,0.0,7.01,12.82,0,24.8,0.15,0.3928,0,0
16.119999999999987,121.63999999999989,63.2,0.0,0.0,7.84,13.01,0,22.8,0.15,0.2733,0,0
16.119999999999987,121.65999999999988,87.1,0.0,0.0,8.75,10.91,0,20.8,0.15,0.2407,0,0
16.119999999999987,121.67999999999986,84.5,0.0,0.0,8.11,8.83,0,22.2,0.15,0.5084,0,0
16.119999999999987,121.69999999999986,81.2,0.0,0.0,6.23,6.78,0,26.8,0.15,0.1817,0,0
16.119999999999987,121.71999999999986,46.6,0.0,0.0,4.58,4.82,0,31.6,0.15,0.361,0,0
16.119999999999987,121.73999999999984,89.8,0.0,0.0,3.51,3.08,0,35.2,0.15,0.3501,0,0
16.119999999999987,121.75999999999983,62.2,0.0,0.0,2.13,2.22,0,40.4,0.15,0.3367,0,0
16.119999999999987,121.77999999999984,61.7,0.0,0.0,0.22,3.08,0,48.9,0.15,0.3513,0,0
16.119999999999987,121.79999999999984,81.5,0.0,0.0,1.21,3.08,0,44.3,0.15,0.3541,0,0
16.119999999999987,121.81999999999984,46.8,0.0,0.0,1.9,2.22,0,41.3,0.15,0.467,0,0
16.119999999999987,121.83999999999985,68.8,0.0,0.0,0.24,3.08,0,48.8,0.15,0.5584,0,0
16.119999999999987,121.85999999999984,68.6,0.0,0.0,0.13,4.82,0,49.4,0.15,0.1522,0,0
16.119999999999987,122.0599999999998,71.1,0.0,0.0,0.75,3.08,0,46.4,0.15,0.4655,0,0
16.139999999999986,121.0,82.1,0.0,0.0,2.38,13.01,0,39.4,0.15,0.3452,0,0
16.139999999999986,121.02,71.9,0.0,0.0,0.51,10.91,0,47.5,0.15,0.1974,0,0
16.139999999999986,121.04,57.6,0.0,0.0,1.76,8.83,0,41.9,0.15,0.258,0,0
16.139999999999986,121.06,77.6,0.0,0.0,1.1,6.78,0,44.8,0.15,0.6454,0,0
16.139999999999986,121.07999999999998,86.4,0.0,0.0,0.48,4.82,0,47.7,0.15,0.7389,0,0
16.139999999999986,121.09999999999998,64.7,0.0,0.0,2.54,3.08,0,38.8,0.15,0.2336,0,0
16.139999999999986,121.11999999999998,73.2,0.0,0.0,3.69,2.22,0,34.6,0.15,0.2923,0,0
16.139999999999986,121.15999999999995,61.0,0.0,0.0,0.48,4.82,0,47.7,0.15,0.23,0,0
16.139999999999986,121.17999999999996,54.3,0.0,0.0,1.94,3.08,0,41.2,0.15,0.1906,0,0
16.139999999999986,121.19999999999996,64.3,0.0,0.0,1.88,2.22,0,41.4,0.15,0.2752,0,0
16.139999999999986,121.23999999999997,45.7,0.0,0.0,1.25,4.82,0,44.1,0.15,0.4191,0,0
16.139999999999986,121.25999999999996,76.3,0.0,0.0,1.42,4.27,0,43.4,0.15,0.2459,0,0
16.139999999999986,121.27999999999994,65.5,0.0,0.0,0.51,2.14,0,47.5,0.15,0.1991,0,0
16.139999999999986,121.29999999999994,70.0,0.0,0.0,0.15,0.0,0,49.3,0.58,0.3236,0,6
16.139999999999986,121.31999999999994,73.8,0.0,0.0,2.22,2.14,0,40.0,0.15,0.0347,0,0
16.139999999999986,121.33999999999992,91.5,0.0,0.0,1.14,4.27,0,44.6,0.15,0.2968,0,0
16.139999999999986,121.35999999999991,61.4,0.0,0.0,2.33,4.93,0,39.6,0.15,0.2177,0,0
16.139999999999986,121.37999999999992,68.8,0.0,0.0,1.45,6.17,0,43.3,0.15,0.1954,0,0
16.139999999999986,121.39999999999992,61.4,0.0,0.0,0.84,7.8,0,46.0,0.15,0.4235,0,0
16.139999999999986,121.41999999999992,72.7,0.0,0.0,1.46,8.83,0,43.2,0.15,0.3062,0,0
16.139999999999986,121.43999999999993,83.2,0.0,0.0,2.37,6.78,0,39.4,0.15,0.109,0,0
16.139999999999986,121.45999999999992,64.9,0.0,0.0,3.32,4.82,0,35.9,0.15,0.2967,0,0
16.139999999999986,121.4799999999999,55.9,0.0,0.0,2.04,3.08,0,40.8,0.15,0.3692,0,0
16.139999999999986,121.4999999999999,82.2,0.0,0.0,0.63,2.22,0,46.9,0.15,-0.032,0,0
16.139999999999986,121.5199999999999,72.0,0.0,0.0,0.46,3.08,0,47.8,0.15,0.1515,0,0
16.139999999999986,121.55999999999987,51.2,0.0,0.0,2.04,6.78,0,40.8,0.15,0.2619,0,0
16.139999999999986,121.57999999999988,71.6,0.0,0.0,3.93,8.83,0,33.8,0.15,0.3205,0,0
16.139999999999986,121.59999999999988,53.9,0.0,0.0,4.51,10.91,0,31.8,0.15,0.3519,0,0
16.139999999999986,121.61999999999988,63.2,0.0,0.0,4.92,11.91,0,30.6,0.15,0.343,0,0
16.139999999999986,121.63999999999989,87.1,0.0,0.0,5.77,11.32,0,28.1,0.15,0.4204,0,0
16.139999999999986,121.65999999999988,84.5,0.0,0.0,6.97,10.68,0,24.9,0.15,0.4079,0,0
16.139999999999986,121.67999999999986,81.2,0.0,0.0,8.53,8.54,0,21.3,0.15,0.29,0,0
16.139999999999986,121.69999999999986,46.6,0.0,0.0,6.74,6.41,0,25.5,0.15,0.1409,0,0
16.139999999999986,121.71999999999986,89.8,0.0,0.0,4.61,4.27,0,31.5,0.15,0.2919,0,0
16.139999999999986,121.73999999999984,62.2,0.0,0.0,2.51,2.14,0,38.9,0.15,0.4272,0,0
16.139999999999986,121.75999999999983,61.7,0.0,0.0,0.65,0.0,0,46.9,0.58,0.3734,0,3
16.139999999999986,121.77999999999984,81.5,0.0,0.0,0.51,2.14,0,47.5,0.15,0.611,0,0
16.139999999999986,121.79999999999984,46.8,0.0,0.0,1.53,4.27,0,42.9,0.15,0.5004,0,0
16.139999999999986,121.81999999999984,68.8,0.0,0.0,2.28,4.45,0,39.8,0.15,0.3596,0,0
16.139999999999986,121.83999999999985,68.6,0.0,0.0,1.3,4.93,0,43.9,0.15,0.2718,0,0
16.139999999999986,121.85999999999984,81.8,0.0,0.0,0.61,6.17,0,47.0,0.15,0.2946,0,0
16.139999999999986,121.87999999999982,83.5,0.0,0.0,0.45,7.8,0,47.8,0.15,0.3807,0,0
16.139999999999986,121.89999999999982,60.6,0.0,0.0,0.95,9.63,0,45.5,0.15,0.1537,0,0
16.139999999999986,121.9399999999998,62.3,0.0,0.0,0.36,13.57,0,48.2,0.15,0.1968,0,0
16.139999999999986,122.0799999999998,57.8,0.0,0.0,2.54,0.0,0,38.8,0.58,0.3739,0,5
16.159999999999986,121.0,71.9,0.0,0.0,2.91,13.57,0,37.4,0.15,0.4861,0,0
16.159999999999986,121.04,77.6,0.0,0.0,0.18,9.63,0,49.1,0.15,0.3584,0,0
16.159999999999986,121.06,86.4,0.0,0.0,0.7,7.8,0,46.6,0.15,0.4355,0,0
16.159999999999986,121.07999999999998,64.7,0.0,0.0,1.49,6.17,0,43.1,0.15,0.3277,0,0
16.159999999999986,121.09999999999998,73.2,0.0,0.0,1.35,4.93,0,43.7,0.15,0.5305,0,0
16.159999999999986,121.11999999999998,54.6,0.0,0.0,1.86,4.45,0,41.5,0.15,0.2935,0,0
16.159999999999986,121.13999999999996,61.0,0.0,0.0,1.22,4.93,0,44.3,0.15,0.2873,0,0
16.159999999999986,121.15999999999995,54.3,0.0,0.0,0.3,4.27,0,48.5,0.15,0.194,0,0
16.159999999999986,121.19999999999996,70.0,0.0,0.0,1.01,0.0,0,45.2,0.58,0.1485,1,22
16.159999999999986,121.21999999999996,45.7,0.0,0.0,0.71,2.14,0,46.6,0.15,-0.0851,0,0
16.159999999999986,121.23999999999997,76.3,0.0,0.0,1.03,4.27,0,45.1,0.15,0.1059,0,0
16.159999999999986,121.25999999999996,65.5,0.0,0.0,1.37,4.82,0,43.6,0.15,0.1729,0,0
16.159999999999986,121.29999999999994,73.8,0.0,0.0,1.08,2.22,0,44.9,0.15,0.5433,0,0
16.159999999999986,121.33999999999992,61.4,0.0,0.0,0.48,4.82,0,47.7,0.15,0.2611,0,0
16.159999999999986,121.35999999999991,68.8,0.0,0.0,1.75,4.45,0,42.0,0.15,0.1959,0,0
16.159999999999986,121.37999999999992,61.4,0.0,0.0,3.41,4.93,0,35.6,0.15,0.393,0,0
16.159999999999986,121.39999999999992,72.7,0.0,0.0,2.93,6.17,0,37.3,0.15,0.2973,0,0
16.159999999999986,121.41999999999992,83.2,0.0,0.0,3.32,7.8,0,35.9,0.15,0.2826,0,0
16.159999999999986,121.43999999999993,64.9,0.0,0.0,4.18,7.8,0,32.9,0.15,0.1058,0,0
16.159999999999986,121.45999999999992,55.9,0.0,0.0,5.12,6.17,0,30.0,0.15,0.2227,0,0
16.159999999999986,121.4799999999999,82.2,0.0,0.0,3.71,4.93,0,34.5,0.15,0.315,0,0
16.159999999999986,121.4999999999999,72.0,0.0,0.0,2.36,4.45,0,39.5,0.15,0.1361,0,0
16.159999999999986,121.5199999999999,47.8,0.0,0.0,2.2,4.93,0,40.1,0.15,0.4196,0,0
16.159999999999986,121.53999999999988,51.2,0.0,0.0,0.17,6.17,0,49.2,0.15,0.0157,0,0
16.159999999999986,121.57999999999988,53.9,0.0,0.0,2.1,9.63,0,40.5,0.15,0.2223,0,0
16.159999999999986,121.59999999999988,63.2,0.0,0.0,2.29,10.96,0,39.8,0.15,0.2275,0,0
16.159999999999986,121.61999999999988,87.1,0.0,0.0,3.01,9.87,0,37.0,0.15,0.3693,0,0
16.159999999999986,121.63999999999989,84.5,0.0,0.0,3.89,9.15,0,33.9,0.15,0.1711,0,0
16.159999999999986,121.65999999999988,81.2,0.0,0.0,5.5,8.9,0,28.8,0.15,0.5067,0,0
16.159999999999986,121.67999999999986,46.6,0.0,0.0,6.61,8.83,0,25.8,0.15,0.3168,0,0
16.159999999999986,121.69999999999986,89.8,0.0,0.0,6.55,6.78,0,26.0,0.15,0.1458,0,0
16.159999999999986,121.71999999999986,62.2,0.0,0.0,4.41,4.82,0,32.2,0.15,0.5028,0,0
16.159999999999986,121.73999999999984,61.7,0.0,0.0,2.29,3.08,0,39.8,0.15,0.2862,0,0
16.159999999999986,121.75999999999983,81.5,0.0,0.0,0.35,2.22,0,48.3,0.15,0.2153,0,0
16.159999999999986,121.77999999999984,46.8,0.0,0.0,1.45,3.08,0,43.3,0.15,0.376,0,0
16.159999999999986,121.79999999999984,68.8,0.0,0.0,3.39,4.82,0,35.6,0.15,0.2866,0,0
16.159999999999986,121.81999999999984,68.6,0.0,0.0,3.97,6.67,0,33.6,0.15,0.413,0,0
16.159999999999986,121.83999999999985,81.8,0.0,0.0,3.39,7.01,0,35.6,0.15,0.4356,0,0
16.159999999999986,121.85999999999984,83.5,0.0,0.0,1.92,7.92,0,41.3,0.15,0.3486,0,0
16.159999999999986,121.87999999999982,60.6,0.0,0.0,2.04,9.25,0,40.8,0.15,0.2372,0,0
16.159999999999986,121.89999999999982,68.5,0.0,0.0,2.13,10.84,0,40.4,0.15,0.3916,0,0
16.159999999999986,121.9399999999998,53.5,0.0,0.0,0.36,12.33,0,48.2,0.15,0.1362,0,0
16.159999999999986,121.9799999999998,81.8,0.0,0.0,0.23,9.87,0,48.9,0.15,0.1745,0,0
16.159999999999986,122.09999999999978,50.7,0.0,0.0,2.52,3.08,0,38.9,0.15,0.5292,0,0
16.179999999999986,121.0,57.6,0.0,0.0,3.66,14.45,0,34.7,0.15,0.4739,0,0
16.179999999999986,121.02,77.6,0.0,0.0,2.27,12.59,0,39.8,0.15,0.1624,0,0
16.179999999999986,121.07999999999998,73.2,0.0,0.0,0.89,7.92,0,45.7,0.15,0.4344,0,0
16.179999999999986,121.11999999999998,61.0,0.0,0.0,1.18,6.67,0,44.4,0.15,0.5797,0,0
16.179999999999986,121.13999999999996,54.3,0.0,0.0,2.84,6.78,0,37.6,0.15,0.3639,0,0
16.179999999999986,121.15999999999995,64.3,0.0,0.0,1.93,4.82,0,41.2,0.15,0.1648,0,0
16.179999999999986,121.25999999999996,76.9,0.0,0.0,0.28,6.17,0,48.6,0.15,-0.0002,0,0
16.179999999999986,121.27999999999994,73.8,0.0,0.0,1.08,4.93,0,44.9,0.15,0.3306,0,0
16.179999999999986,121.29999999999994,91.5,0.0,0.0,0.84,4.45,0,46.0,0.15,0.1184,0,0
16.179999999999986,121.31999999999994,61.4,0.0,0.0,1.76,4.82,0,41.9,0.15,0.3355,0,0
16.179999999999986,121.33999999999992,68.8,0.0,0.0,2.64,3.08,0,38.4,0.15,0.1333,0,0
16.179999999999986,121.35999999999991,61.4,0.0,0.0,3.13,2.22,0,36.6,0.15,0.3716,0,0
16.179999999999986,121.37999999999992,72.7,0.0,0.0,3.33,3.08,0,35.8,0.15,0.4818,0,0
16.179999999999986,121.39999999999992,83.2,0.0,0.0,3.43,4.82,0,35.5,0.15,0.2523,0,0
16.179999999999986,121.41999999999992,64.9,0.0,0.0,4.62,6.67,0,31.5,0.15,0.2869,0,0
16.179999999999986,121.43999999999993,55.9,0.0,0.0,6.23,6.67,0,26.8,0.15,0.3402,0,0
16.179999999999986,121.45999999999992,82.2,0.0,0.0,6.79,7.01,0,25.4,0.15,0.1789,0,0
16.179999999999986,121.4799999999999,72.0,0.0,0.0,5.41,7.01,0,29.1,0.15,0.2372,0,0
16.179999999999986,121.4999999999999,47.8,0.0,0.0,4.42,6.67,0,32.1,0.15,0.2531,0,0
16.179999999999986,121.5199999999999,51.2,0.0,0.0,3.26,7.01,0,36.1,0.15,0.4698,0,0
16.179999999999986,121.61999999999988,84.5,0.0,0.0,0.84,7.92,0,46.0,0.15,0.1599,0,0
16.179999999999986,121.63999999999989,81.2,0.0,0.0,2.6,7.01,0,38.6,0.15,0.4447,0,0
16.179999999999986,121.65999999999988,46.6,0.0,0.0,4.13,6.67,0,33.1,0.15,0.3583,0,0
16.179999999999986,121.67999999999986,89.8,0.0,0.0,4.51,7.01,0,31.8,0.15,0.4386,0,0
16.179999999999986,121.69999999999986,62.2,0.0,0.0,4.81,7.8,0,30.9,0.15,0.3686,0,0
16.179999999999986,121.71999999999986,61.7,0.0,0.0,4.05,6.17,0,33.3,0.15,0.2776,0,0
16.179999999999986,121.73999999999984,81.5,0.0,0.0,2.36,4.93,0,39.5,0.15,0.2821,0,0
16.179999999999986,121.75999999999983,46.8,0.0,0.0,0.43,4.45,0,47.9,0.15,0.3319,0,0
16.179999999999986,121.77999999999984,68.8,0.0,0.0,1.65,4.93,0,42.4,0.15,0.3297,0,0
16.179999999999986,121.79999999999984,68.6,0.0,0.0,3.75,6.17,0,34.4,0.15,0.3169,0,0
16.179999999999986,121.81999999999984,81.8,0.0,0.0,5.87,7.8,0,27.8,0.15,0.3448,0,0
16.179999999999986,121.83999999999985,83.5,0.0,0.0,4.93,9.15,0,30.5,0.15,0.3538,0,0
16.179999999999986,121.85999999999984,60.6,0.0,0.0,4.0,9.87,0,33.5,0.15,0.5123,0,0
16.179999999999986,121.87999999999982,68.5,0.0,0.0,4.06,10.96,0,33.3,0.15,0.68,0,0
16.179999999999986,121.89999999999982,62.3,0.0,0.0,2.2,12.33,0,40.1,0.15,0.3561,0,0
16.179999999999986,121.9399999999998,72.1,0.0,0.0,2.34,10.84,0,39.6,0.15,0.7081,0,0
16.179999999999986,121.9599999999998,81.8,0.0,0.0,2.93,9.25,0,37.3,0.15,0.071,0,0
16.179999999999986,121.9799999999998,93.0,0.0,0.0,1.98,7.92,0,41.0,0.15,0.3473,0,0
16.179999999999986,121.9999999999998,71.1,0.0,0.0,1.09,7.01,0,44.8,0.15,0.5598,0,0
16.179999999999986,122.0399999999998,57.8,0.0,0.0,0.45,6.17,0,47.8,0.15,0.4966,0,0
16.179999999999986,122.09999999999978,90.6,0.0,0.0,0.41,3.08,0,48.0,0.15,0.4191,0,0
16.179999999999986,122.11999999999978,94.3,0.0,0.0,2.12,2.22,0,40.4,0.15,0.7191,0,0
16.199999999999985,121.02,86.4,0.0,0.0,1.31,13.9,0,43.9,0.15,0.3892,0,0
16.199999999999985,121.04,64.7,0.0,0.0,1.96,12.33,0,41.1,0.15,0.3793,0,0
16.199999999999985,121.06,73.2,0.0,0.0,0.34,10.96,0,48.3,0.15,0.3675,0,0
16.199999999999985,121.09999999999998,61.0,0.0,0.0,0.08,9.15,0,49.6,0.15,0.3195,0,0
16.199999999999985,121.11999999999998,54.3,0.0,0.0,1.78,8.9,0,41.8,0.15,0.0854,0,0
16.199999999999985,121.13999999999996,64.3,0.0,0.0,1.03,7.8,0,45.1,0.15,0.5096,0,0
16.199999999999985,121.17999999999996,45.7,0.0,0.0,2.23,4.93,0,40.0,0.15,0.6537,0,0
16.199999999999985,121.19999999999996,76.3,0.0,0.0,0.14,4.45,0,49.3,0.15,0.1141,0,0
16.199999999999985,121.27999999999994,91.5,0.0,0.0,0.11,7.01,0,49.5,0.15,0.258,0,0
16.199999999999985,121.29999999999994,61.4,0.0,0.0,0.22,6.41,0,48.9,0.15,0.3073,0,0
16.199999999999985,121.31999999999994,68.8,0.0,0.0,1.78,4.27,0,41.8,0.15,0.2136,0,0
16.199999999999985,121.33999999999992,61.4,0.0,0.0,0.8,2.14,0,46.2,0.15,0.2549,0,0
16.199999999999985,121.35999999999991,70.0,0.0,0.0,2.69,0.0,0,38.2,0.58,0.3628,0,16
16.199999999999985,121.37999999999992,83.2,0.0,0.0,1.3,2.14,0,43.9,0.15,0.3023,0,0
16.199999999999985,121.39999999999992,64.9,0.0,0.0,1.54,4.27,0,42.9,0.15,0.1713,0,0
16.199999999999985,121.41999999999992,55.9,0.0,0.0,3.32,4.45,0,35.9,0.15,0.205,0,0
16.199999999999985,121.43999999999993,82.2,0.0,0.0,4.55,4.45,0,31.7,0.15,0.3402,0,0
16.199999999999985,121.45999999999992,72.0,0.0,0.0,6.28,4.93,0,26.7,0.15,0.2476,0,0
16.199999999999985,121.4799999999999,47.8,0.0,0.0,7.29,6.17,0,24.1,0.15,0.2177,0,0
16.199999999999985,121.4999999999999,51.2,0.0,0.0,5.86,7.8,0,27.8,0.15,0.3927,0,0
16.199999999999985,121.5199999999999,71.6,0.0,0.0,3.82,9.15,0,34.1,0.15,0.2381,0,0
16.199999999999985,121.53999999999988,53.9,0.0,0.0,1.95,9.87,0,41.1,0.15,0.0857,0,0
16.199999999999985,121.55999999999987,63.2,0.0,0.0,1.06,9.87,0,45.0,0.15,0.1705,0,0
16.199999999999985,121.57999999999988,87.1,0.0,0.0,0.11,9.15,0,49.5,0.15,0.0944,0,0
16.199999999999985,121.59999999999988,84.5,0.0,0.0,1.04,7.8,0,45.1,0.15,0.1901,0,0
16.199999999999985,121.61999999999988,81.2,0.0,0.0,1.3,6.17,0,43.9,0.15,0.1199,0,0
16.199999999999985,121.65999999999988,89.8,0.0,0.0,1.92,4.45,0,41.3,0.15,0.241,0,0
16.199999999999985,121.67999999999986,62.2,0.0,0.0,2.64,4.93,0,38.4,0.15,0.2186,0,0
16.199999999999985,121.69999999999986,61.7,0.0,0.0,2.91,6.17,0,37.4,0.15,0.5476,0,0
16.199999999999985,121.71999999999986,81.5,0.0,0.0,1.87,7.01,0,41.5,0.15,0.3581,0,0
16.199999999999985,121.73999999999984,46.8,0.0,0.0,1.25,7.01,0,44.1,0.15,0.3666,0,0
16.199999999999985,121.75999999999983,68.8,0.0,0.0,0.68,6.67,0,46.7,0.15,0.3598,0,0
16.199999999999985,121.77999999999984,68.6,0.0,0.0,2.34,7.01,0,39.6,0.15,0.3532,0,0
16.199999999999985,121.79999999999984,81.8,0.0,0.0,4.31,7.92,0,32.5,0.15,0.4133,0,0
16.199999999999985,121.81999999999984,83.5,0.0,0.0,6.38,9.25,0,26.4,0.15,0.3579,0,0
16.199999999999985,121.83999999999985,60.6,0.0,0.0,6.85,10.84,0,25.2,0.15,0.5112,0,0
16.199999999999985,121.85999999999984,68.5,0.0,0.0,6.18,11.91,0,27.0,0.15,0.4508,0,0
16.199999999999985,121.87999999999982,62.3,0.0,0.0,5.18,12.83,0,29.8,0.15,0.4639,0,0
16.199999999999985,121.89999999999982,53.5,0.0,0.0,3.69,13.56,0,34.6,0.15,0.2538,0,0
16.199999999999985,121.91999999999982,72.1,0.0,0.0,3.09,11.57,0,36.7,0.15,0.58,0,0
16.199999999999985,121.9399999999998,81.8,0.0,0.0,3.82,9.63,0,34.1,0.15,0.356,0,0
16.199999999999985,121.9599999999998,93.0,0.0,0.0,5.02,7.8,0,30.3,0.15,0.7079,0,0
16.199999999999985,121.9799999999998,71.1,0.0,0.0,3.93,6.17,0,33.8,0.15,0.453,0,0
16.199999999999985,121.9999999999998,82.7,0.0,0.0,2.43,4.93,0,39.2,0.15,0.532,0,0
16.199999999999985,122.0199999999998,57.8,0.0,0.0,1.23,4.45,0,44.2,0.15,0.7358,0,0
16.199999999999985,122.09999999999978,94.3,0.0,0.0,1.82,2.14,0,41.7,0.15,0.557,0,0
16.199999999999985,122.11999999999978,70.0,0.0,0.0,2.77,0.0,0,37.9,0.58,0.3791,0,1
16.199999999999985,122.13999999999976,63.0,0.0,0.0,4.59,2.14,0,31.6,0.15,0.5782,0,0
16.199999999999985,122.15999999999976,91.8,0.0,0.0,6.61,4.27,0,25.8,0.15,0.2535,0,0
16.219999999999985,121.02,64.7,0.0,0.0,0.9,14.44,0,45.7,0.15,0.2149,0,0
16.219999999999985,121.09999999999998,54.3,0.0,0.0,1.63,7.92,0,42.5,0.15,0.3404,0,0
16.219999999999985,121.13999999999996,84.3,0.0,0.0,0.91,6.67,0,45.7,0.15,0.3175,0,0
16.219999999999985,121.15999999999995,45.7,0.0,0.0,1.66,6.78,0,42.4,0.15,0.739,0,0
16.219999999999985,121.17999999999996,76.3,0.0,0.0,0.91,4.81,0,45.7,0.15,0.1854,0,0
16.219999999999985,121.21999999999996,76.9,0.0,0.0,0.09,2.22,0,49.6,0.15,0.1739,0,0
16.219999999999985,121.23999999999997,73.8,0.0,0.0,0.51,3.08,0,47.5,0.15,0.2291,0,0
16.219999999999985,121.25999999999996,91.5,0.0,0.0,0.07,4.81,0,49.7,0.15,0.2021,0,0
16.219999999999985,121.27999999999994,61.4,0.0,0.0,1.72,6.67,0,42.1,0.15,0.0316,0,0
16.219999999999985,121.29999999999994,68.8,0.0,0.0,1.18,6.78,0,44.4,0.15,0.3511,0,0
16.219999999999985,121.33999999999992,72.7,0.0,0.0,0.37,3.08,0,48.2,0.15,0.2923,0,0
16.219999999999985,121.35999999999991,83.2,0.0,0.0,1.79,2.22,0,41.8,0.15,0.7934,0,0
16.219999999999985,121.39999999999992,55.9,0.0,0.0,1.09,2.22,0,44.8,0.15,0.2083,0,0
16.219999999999985,121.41999999999992,82.2,0.0,0.0,1.48,2.22,0,43.1,0.15,0.2697,0,0
16.219999999999985,121.43999999999993,72.0,0.0,0.0,3.44,2.22,0,35.4,0.15,0.2417,0,0
16.219999999999985,121.45999999999992,47.8,0.0,0.0,4.49,3.08,0,31.9,0.15,0.3418,0,0
16.219999999999985,121.4799999999999,51.2,0.0,0.0,5.38,4.81,0,29.2,0.15,0.1151,0,0
16.219999999999985,121.4999999999999,71.6,0.0,0.0,5.99,6.78,0,27.5,0.15,0.8086,0,0
16.219999999999985,121.5199999999999,53.9,0.0,0.0,5.03,8.83,0,30.2,0.15,0.4367,0,0
16.219999999999985,121.53999999999988,63.2,0.0,0.0,3.68,9.15,0,34.6,0.15,0.1538,0,0
16.219999999999985,121.55999999999987,87.1,0.0,0.0,1.81,7.92,0,41.7,0.15,0.0741,0,0
16.219999999999985,121.57999999999988,84.5,0.0,0.0,0.95,7.0,0,45.5,0.15,0.1728,0,0
16.219999999999985,121.61999999999988,46.6,0.0,0.0,1.16,4.81,0,44.5,0.15,0.5796,0,0
16.219999999999985,121.67999999999986,61.7,0.0,0.0,1.87,3.08,0,41.5,0.15,0.3251,0,0
16.219999999999985,121.69999999999986,81.5,0.0,0.0,1.66,4.45,0,42.4,0.15,0.1814,0,0
16.219999999999985,121.73999999999984,68.8,0.0,0.0,0.22,6.17,0,48.9,0.15,0.1895,0,0
16.219999999999985,121.75999999999983,68.6,0.0,0.0,1.34,7.8,0,43.7,0.15,0.6912,0,0
16.219999999999985,121.77999999999984,81.8,0.0,0.0,3.39,9.15,0,35.6,0.15,0.3726,0,0
16.219999999999985,121.79999999999984,83.5,0.0,0.0,5.38,8.9,0,29.2,0.15,0.2498,0,0
16.219999999999985,121.81999999999984,60.6,0.0,0.0,7.15,9.15,0,24.5,0.15,0.5412,0,0
16.219999999999985,121.83999999999985,68.5,0.0,0.0,8.89,9.87,0,20.6,0.15,0.4728,0,0
16.219999999999985,121.85999999999984,62.3,0.0,0.0,8.24,10.96,0,21.9,0.15,0.5141,0,0
16.219999999999985,121.87999999999982,53.5,0.0,0.0,6.75,12.33,0,25.5,0.15,0.6419,0,0
16.219999999999985,121.89999999999982,72.1,0.0,0.0,5.68,13.0,0,28.3,0.15,0.4775,0,0
16.219999999999985,121.91999999999982,81.8,0.0,0.0,5.31,10.91,0,29.4,0.15,0.6204,0,0
16.219999999999985,121.9399999999998,93.0,0.0,0.0,5.77,8.83,0,28.1,0.15,0.4884,0,0
16.219999999999985,121.9599999999998,71.1,0.0,0.0,6.89,6.78,0,25.1,0.15,0.4792,0,0
16.219999999999985,121.9799999999998,82.7,0.0,0.0,5.51,4.81,0,28.8,0.15,0.3454,0,0
16.219999999999985,121.9999999999998,57.8,0.0,0.0,3.53,3.08,0,35.1,0.15,0.6416,0,0
16.219999999999985,122.0199999999998,52.6,0.0,0.0,1.49,2.22,0,43.1,0.15,0.5591,0,0
16.219999999999985,122.0399999999998,50.7,0.0,0.0,1.07,3.08,0,44.9,0.15,0.4281,0,0
16.219999999999985,122.0599999999998,90.6,0.0,0.0,0.13,4.81,0,49.4,0.15,0.1604,0,0
16.219999999999985,122.13999999999976,91.8,0.0,0.0,5.08,3.08,0,30.1,0.15,0.5091,0,0
16.219999999999985,122.15999999999976,77.4,0.0,0.0,5.8,4.82,0,28.0,0.15,0.7619,0,0
16.239999999999984,121.02,73.2,0.0,0.0,1.82,13.56,0,41.7,0.15,0.7628,0,0
16.239999999999984,121.04,54.6,0.0,0.0,1.02,11.56,0,45.2,0.15,0.1199,0,0
16.239999999999984,121.09999999999998,64.3,0.0,0.0,1.23,6.17,0,44.2,0.15,0.0986,0,0
16.239999999999984,121.11999999999998,84.3,0.0,0.0,0.58,4.93,0,47.2,0.15,0.2332,0,0
16.239999999999984,121.13999999999996,45.7,0.0,0.0,0.76,4.45,0,46.3,0.15,0.3263,0,0
